From: Smith-Martin et al. (2019) Effects of dry-season irrigation on leaf physiology and biomass allocation in tropical lianas and trees. Ecology 100:e02827,,,,,,,,,,,,,,
These data are summaries of data available online with the article:,,,,https://doi.org/10.5061/dryad.844rs7d,,,,,,,,,,
mean_MPa is pre-dawn leaf water potential; it is the mean from replicate trees in replicate plots which were not watered.,,,,,,,,,,,,,,
mean_CO2_flux is flux into a leaf; it is a very close proxy for photosynthetic rate,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Plot,Treatment,Tag,Speciesname,Habit,PredawnMPa,MiddayMPa,MiddayMinusPredawnMPa,Photo.umolCO2,Condu.mol.H2O,IntrinsicWUE.A,InstantaneusWUE.A,SoilMoisture,Date,Season
10,unwatered,950,Davillakunthii,liana,-0.142,-1.993,-1.851,NA,NA,NA,NA,23.7816,8_May_15,transition
10,unwatered,916,Doliocarpusmajor,liana,-0.436,-1.207,-0.771,NA,NA,NA,NA,26.0904,6_May_15,transition
10,unwatered,920,Doliocarpusmajor,liana,-0.469,-1.47,-1.001,NA,NA,NA,NA,32.8836,4_May_15,transition
10,unwatered,960,Machaeriummilleflorum,liana,-0.521,-1.691,-1.17,NA,NA,NA,NA,24.2256,11_May_15,transition
10,unwatered,969,Machaeriummilleflorum,liana,-0.238,-0.566,-0.328,NA,NA,NA,NA,29.9088,4_May_15,transition
10,unwatered,966,Maripapanamensis,liana,-0.401,-1.671,-1.27,NA,NA,NA,NA,25.4688,9_May_15,transition
10,unwatered,967,Paulliniapinnata,liana,-0.342,-2.233,-1.891,NA,NA,NA,NA,29.376,6_May_15,transition
10,unwatered,968,Crescentiacujete,tree,-0.203,-1.891,-1.688,NA,NA,NA,NA,28.8876,9_May_15,transition
10,unwatered,993,Crescentiacujete,tree,-0.178,-1.402,-1.224,NA,NA,NA,NA,31.9956,5_May_15,transition
10,unwatered,962,Dipteryxoleifera,tree,-0.351,-2.339,-1.988,NA,NA,NA,NA,24.4032,11_May_15,transition
10,unwatered,944,Hieronymaalchorneoides,tree,-0.47,-1.701,-1.231,NA,NA,NA,NA,27.156,8_May_15,transition
10,unwatered,978,Huracrepitans,tree,-0.602,-0.893,-0.291,NA,NA,NA,NA,22.0056,8_May_15,transition
10,unwatered,938,Swieteniamacrophylla,tree,-0.344,-1.843,-1.499,NA,NA,NA,NA,30.6192,4_May_15,transition
10,unwatered,985,Terminaliaamazonia,tree,-0.265,-1.442,-1.177,NA,NA,NA,NA,31.0632,5_May_15,transition
10,unwatered,999,Terminaliaamazonia,tree,-0.381,-1.344,-0.963,NA,NA,NA,NA,23.1156,9_May_15,transition
11,watered,1072,Callichlamyslatifolia,liana,-0.334,-1.134,-0.8,NA,NA,NA,NA,25.0848,12_May_15,transition
11,watered,1073,Callichlamyslatifolia,liana,-0.087,-1.336,-1.249,NA,NA,NA,NA,31.5904,6_May_15,transition
11,watered,1049,Davillakunthii,liana,-0.095,-1.642,-1.547,NA,NA,NA,NA,28.5088,4_May_15,transition
11,watered,1095,Davillakunthii,liana,-0.096,-1.305,-1.209,NA,NA,NA,NA,21.2328,11_May_15,transition
11,watered,1013,Doliocarpusmajor,liana,-0.19,-1.284,-1.094,NA,NA,NA,NA,22.6452,11_May_15,transition
11,watered,1016,Doliocarpusmajor,liana,-0.156,-1.67,-1.514,NA,NA,NA,NA,24.0576,8_May_15,transition
11,watered,1077,Machaeriummilleflorum,liana,-0.328,-0.861,-0.533,NA,NA,NA,NA,27.824,6_May_15,transition
11,watered,1085,Machaeriummilleflorum,liana,-0.272,-1.581,-1.309,NA,NA,NA,NA,23.544,11_May_15,transition
11,watered,1074,Maripapanamensis,liana,-0.416,-0.792,-0.376,NA,NA,NA,NA,34.3296,5_May_15,transition
11,watered,1076,Maripapanamensis,liana,-0.067,-1.616,-1.549,NA,NA,NA,NA,24.1432,8_May_15,transition
11,watered,1028,Paulliniapinnata,liana,-0.274,-2.195,-1.921,NA,NA,NA,NA,22.0032,6_May_15,transition
11,watered,1084,Paulliniapinnata,liana,-0.202,-2.124,-1.922,NA,NA,NA,NA,27.6528,8_May_15,transition
11,watered,1048,Crescentiacujete,tree,-0.401,-1.381,-0.98,NA,NA,NA,NA,22.7736,6_May_15,transition
11,watered,1080,Crescentiacujete,tree,-0.243,-1.592,-1.349,NA,NA,NA,NA,23.0304,8_May_15,transition
11,watered,1052,Dipteryxoleifera,tree,-0.444,-1.858,-1.414,NA,NA,NA,NA,24.4856,12_May_15,transition
11,watered,1058,Dipteryxoleifera,tree,-0.415,-1.406,-0.991,NA,NA,NA,NA,26.0264,12_May_15,transition
11,watered,1004,Hieronymaalchorneoides,tree,-0.296,-1.202,-0.906,NA,NA,NA,NA,22.3456,8_May_15,transition
11,watered,1086,Hieronymaalchorneoides,tree,-0.377,-1.219,-0.842,NA,NA,NA,NA,24.1432,12_May_15,transition
11,watered,1067,Huracrepitans,tree,-0.623,-1.254,-0.631,NA,NA,NA,NA,23.758,9_May_15,transition
11,watered,1059,Swieteniamacrophylla,tree,-0.561,-2.13,-1.569,NA,NA,NA,NA,22.3456,11_May_15,transition
11,watered,1005,Terminaliaamazonia,tree,-0.223,-1.167,-0.944,NA,NA,NA,NA,25.7696,5_May_15,transition
11,watered,1010,Terminaliaamazonia,tree,-0.188,-0.905,-0.717,NA,NA,NA,NA,28.5088,4_May_15,transition
12,unwatered,1107,Davillakunthii,liana,-0.196,-1.322,-1.126,NA,NA,NA,NA,20.2484,11_May_15,transition
12,unwatered,1130,Davillakunthii,liana,-0.812,-2.463,-1.651,NA,NA,NA,NA,23.5868,9_May_15,transition
12,unwatered,1111,Doliocarpusmajor,liana,-0.087,-1.195,-1.108,NA,NA,NA,NA,22.688,6_May_15,transition
12,unwatered,1151,Doliocarpusmajor,liana,-0.311,-1.454,-1.143,NA,NA,NA,NA,23.972,4_May_15,transition
12,unwatered,1143,Machaeriummilleflorum,liana,-0.251,-1.808,-1.557,NA,NA,NA,NA,24.9992,4_May_15,transition
12,unwatered,1189,Machaeriummilleflorum,liana,-0.347,-0.627,-0.28,NA,NA,NA,NA,22.9448,8_May_15,transition
12,unwatered,1102,Maripapanamensis,liana,-0.271,-1.611,-1.34,NA,NA,NA,NA,22.6024,8_May_15,transition
12,unwatered,1198,Maripapanamensis,liana,-0.337,-1.48,-1.143,NA,NA,NA,NA,23.2872,6_May_15,transition
12,unwatered,1136,Paulliniapinnata,liana,-0.33,-2.273,-1.943,NA,NA,NA,NA,25.8124,6_May_15,transition
12,unwatered,1180,Paulliniapinnata,liana,-0.268,-1.582,-1.314,NA,NA,NA,NA,20.5052,8_May_15,transition
12,unwatered,1122,Crescentiacujete,tree,-0.301,-1.501,-1.2,NA,NA,NA,NA,26.3688,6_May_15,transition
12,unwatered,1141,Dipteryxoleifera,tree,-0.367,-0.88,-0.513,NA,NA,NA,NA,19.0928,12_May_15,transition
12,unwatered,1186,Dipteryxoleifera,tree,-0.383,-1.503,-1.12,NA,NA,NA,NA,20.8904,9_May_15,transition
12,unwatered,1179,Hieronymaalchorneoides,tree,-0.502,-1.206,-0.704,NA,NA,NA,NA,26.6256,5_May_15,transition
12,unwatered,1193,Hieronymaalchorneoides,tree,-0.319,-1.077,-0.758,NA,NA,NA,NA,21.404,6_May_15,transition
12,unwatered,1110,Huracrepitans,tree,-0.481,-0.902,-0.421,NA,NA,NA,NA,24.6568,5_May_15,transition
12,unwatered,1150,Huracrepitans,tree,-0.443,-1.152,-0.709,NA,NA,NA,NA,29.0224,4_May_15,transition
12,unwatered,1184,Swieteniamacrophylla,tree,-0.532,-2.212,-1.68,NA,NA,NA,NA,21.7464,8_May_15,transition
12,unwatered,1197,Swieteniamacrophylla,tree,-0.181,-1.904,-1.723,NA,NA,NA,NA,27.182,5_May_15,transition
12,unwatered,1101,Terminaliaamazonia,tree,-0.202,-1.158,-0.956,NA,NA,NA,NA,22.0888,6_May_15,transition
12,unwatered,1187,Terminaliaamazonia,tree,-0.206,-1.163,-0.957,NA,NA,NA,NA,25.3416,4_May_15,transition
1,unwatered,50,Davillakunthii,liana,-0.058,-0.943,-0.885,NA,NA,NA,NA,46.6958,3_Sep_15,wet
1,unwatered,100,Davillakunthii,liana,-0.022,-1.062,-1.04,NA,NA,NA,NA,44.9074,3_Sep_15,wet
1,unwatered,1,Doliocarpusmajor,liana,-0.142,-0.732,-0.59,NA,NA,NA,NA,57.8996,3_Sep_15,wet
1,unwatered,7,Doliocarpusmajor,liana,-0.16,-0.629,-0.469,NA,NA,NA,NA,55.0066,3_Sep_15,wet
1,unwatered,22,Machaeriummilleflorum,liana,-0.169,-1.401,-1.232,NA,NA,NA,NA,54.6384,3_Sep_15,wet
1,unwatered,60,Machaeriummilleflorum,liana,-0.214,-1.301,-1.087,NA,NA,NA,NA,54.5332,3_Sep_15,wet
1,unwatered,25,Maripapanamensis,liana,-0.091,-0.899,-0.808,NA,NA,NA,NA,54.2702,3_Sep_15,wet
1,unwatered,82,Maripapanamensis,liana,-0.182,-1.008,-0.826,NA,NA,NA,NA,58.11,3_Sep_15,wet
1,unwatered,4,Paulliniapinnata,liana,-0.17,-1.004,-0.834,NA,NA,NA,NA,49.431,3_Sep_15,wet
1,unwatered,95,Paulliniapinnata,liana,-0.122,-1.213,-1.091,NA,NA,NA,NA,54.2702,3_Sep_15,wet
1,unwatered,75,Dipteryxoleifera,tree,-0.183,-1.262,-1.079,NA,NA,NA,NA,49.3784,3_Sep_15,wet
1,unwatered,92,Dipteryxoleifera,tree,-0.257,-1.13,-0.873,NA,NA,NA,NA,53.6916,3_Sep_15,wet
1,unwatered,18,Swieteniamacrophylla,tree,-0.335,-0.573,-0.238,NA,NA,NA,NA,51.272,3_Sep_15,wet
1,unwatered,6,Terminaliaamazonia,tree,-0.041,-0.617,-0.576,NA,NA,NA,NA,54.2176,3_Sep_15,wet
1,unwatered,61,Terminaliaamazonia,tree,-0.139,-0.821,-0.682,NA,NA,NA,NA,52.1136,3_Sep_15,wet
2,watered,145,Callichlamyslatifolia,liana,-0.289,-1.582,-1.293,NA,NA,NA,NA,45.5912,3_Sep_15,wet
2,watered,128,Davillakunthii,liana,-0.079,-1.349,-1.27,NA,NA,NA,NA,42.0144,3_Sep_15,wet
2,watered,175,Davillakunthii,liana,-0.233,-1.188,-0.955,NA,NA,NA,NA,48.642,3_Sep_15,wet
2,watered,122,Doliocarpusmajor,liana,-0.172,-1.379,-1.207,NA,NA,NA,NA,47.7478,3_Sep_15,wet
2,watered,192,Doliocarpusmajor,liana,-0.115,-1.729,-1.614,NA,NA,NA,NA,40.0156,3_Sep_15,wet
2,watered,141,Machaeriummilleflorum,liana,-0.352,-1.021,-0.669,NA,NA,NA,NA,47.9056,3_Sep_15,wet
2,watered,168,Machaeriummilleflorum,liana,-0.601,-1.639,-1.038,NA,NA,NA,NA,50.1148,3_Sep_15,wet
2,watered,133,Maripapanamensis,liana,-0.052,-0.831,-0.779,NA,NA,NA,NA,47.4848,3_Sep_15,wet
2,watered,146,Maripapanamensis,liana,-0.26,-0.889,-0.629,NA,NA,NA,NA,44.0132,3_Sep_15,wet
2,watered,123,Paulliniapinnata,liana,-0.487,-1.877,-1.39,NA,NA,NA,NA,44.8022,3_Sep_15,wet
2,watered,194,Paulliniapinnata,liana,-0.694,-1.977,-1.283,NA,NA,NA,NA,46.2224,3_Sep_15,wet
2,watered,105,Crescentiacujete,tree,-0.728,-1.502,-0.774,NA,NA,NA,NA,43.0664,3_Sep_15,wet
2,watered,181,Crescentiacujete,tree,-0.434,-1.239,-0.805,NA,NA,NA,NA,43.6976,3_Sep_15,wet
2,watered,169,Dipteryxoleifera,tree,-0.032,-1.682,-1.65,NA,NA,NA,NA,48.0108,3_Sep_15,wet
2,watered,179,Dipteryxoleifera,tree,-0.772,-1.903,-1.131,NA,NA,NA,NA,49.0628,3_Sep_15,wet
2,watered,152,Hieronymaalchorneoides,tree,-0.361,-0.813,-0.452,NA,NA,NA,NA,53.0604,3_Sep_15,wet
2,watered,193,Hieronymaalchorneoides,tree,-0.167,-1.112,-0.945,NA,NA,NA,NA,50.9564,3_Sep_15,wet
2,watered,172,Huracrepitans,tree,-0.17,-0.428,-0.258,NA,NA,NA,NA,46.6432,3_Sep_15,wet
2,watered,198,Huracrepitans,tree,-0.107,-0.802,-0.695,NA,NA,NA,NA,49.694,3_Sep_15,wet
2,watered,131,Swieteniamacrophylla,tree,-0.271,-2.269,-1.998,NA,NA,NA,NA,45.0652,3_Sep_15,wet
2,watered,142,Swieteniamacrophylla,tree,-0.627,-0.629,-0.002,NA,NA,NA,NA,46.6432,3_Sep_15,wet
2,watered,159,Terminaliaamazonia,tree,-0.158,-0.456,-0.298,NA,NA,NA,NA,50.6934,3_Sep_15,wet
2,watered,199,Terminaliaamazonia,tree,-0.513,-1.679,-1.166,NA,NA,NA,NA,45.8016,3_Sep_15,wet
3,watered,204,Callichlamyslatifolia,liana,-0.281,-1.617,-1.336,NA,NA,NA,NA,60.607,3_Sep_15,wet
3,watered,260,Davillakunthii,liana,-0.053,-1.168,-1.115,NA,NA,NA,NA,48.2448,3_Sep_15,wet
3,watered,284,Davillakunthii,liana,-0.094,-1.193,-1.099,NA,NA,NA,NA,52.402,3_Sep_15,wet
3,watered,234,Doliocarpusmajor,liana,-0.537,-1.585,-1.048,NA,NA,NA,NA,54.043,3_Sep_15,wet
3,watered,205,Machaeriummilleflorum,liana,-0.104,-1.795,-1.691,NA,NA,NA,NA,52.1832,3_Sep_15,wet
3,watered,297,Machaeriummilleflorum,liana,-0.162,-0.512,-0.35,NA,NA,NA,NA,60.607,3_Sep_15,wet
3,watered,231,Maripapanamensis,liana,-0.182,-1.56,-1.378,NA,NA,NA,NA,53.9336,3_Sep_15,wet
3,watered,286,Maripapanamensis,liana,-0.148,-1.523,-1.375,NA,NA,NA,NA,60.4429,3_Sep_15,wet
3,watered,266,Dipteryxoleifera,tree,-0.492,-0.728,-0.236,NA,NA,NA,NA,62.1386,3_Sep_15,wet
3,watered,269,Hieronymaalchorneoides,tree,-0.331,-1.17,-0.839,NA,NA,NA,NA,54.2618,3_Sep_15,wet
3,watered,288,Hieronymaalchorneoides,tree,-0.132,-1.197,-1.065,NA,NA,NA,NA,47.1508,3_Sep_15,wet
3,watered,202,Huracrepitans,tree,-0.25,-0.409,-0.159,NA,NA,NA,NA,46.0568,4_Sep_15,wet
3,watered,281,Swieteniamacrophylla,tree,-0.381,-2.092,-1.711,NA,NA,NA,NA,51.4174,3_Sep_15,wet
3,watered,221,Terminaliaamazonia,tree,-0.332,-1.76,-1.428,NA,NA,NA,NA,60.9352,3_Sep_15,wet
3,watered,236,Terminaliaamazonia,tree,-0.162,-1.482,-1.32,NA,NA,NA,NA,48.573,3_Sep_15,wet
4,unwatered,306,Callichlamyslatifolia,liana,-0.207,-1.888,-1.681,NA,NA,NA,NA,52.949,4_Sep_15,wet
4,unwatered,394,Callichlamyslatifolia,liana,-0.197,-1.46,-1.263,NA,NA,NA,NA,52.6208,3_Sep_15,wet
4,unwatered,320,Davillakunthii,liana,-0.192,-0.972,-0.78,NA,NA,NA,NA,53.2772,3_Sep_15,wet
4,unwatered,330,Davillakunthii,liana,-0.098,-0.787,-0.689,NA,NA,NA,NA,55.684,3_Sep_15,wet
4,unwatered,318,Doliocarpusmajor,liana,-0.144,-1.717,-1.573,NA,NA,NA,NA,56.5592,3_Sep_15,wet
4,unwatered,329,Doliocarpusmajor,liana,-0.11,-0.502,-0.392,NA,NA,NA,NA,44.197,3_Sep_15,wet
4,unwatered,359,Machaeriummilleflorum,liana,-0.318,-1.443,-1.125,NA,NA,NA,NA,53.2772,3_Sep_15,wet
4,unwatered,397,Machaeriummilleflorum,liana,-0.133,-1.335,-1.202,NA,NA,NA,NA,56.8874,3_Sep_15,wet
4,unwatered,383,Maripapanamensis,liana,-0.125,-1.391,-1.266,NA,NA,NA,NA,57.6532,3_Sep_15,wet
4,unwatered,385,Maripapanamensis,liana,-0.065,-1.256,-1.191,NA,NA,NA,NA,59.5677,3_Sep_15,wet
4,unwatered,363,Paulliniapinnata,liana,-0.329,-0.893,-0.564,NA,NA,NA,NA,56.6139,3_Sep_15,wet
4,unwatered,389,Paulliniapinnata,liana,-0.489,-2.146,-1.657,NA,NA,NA,NA,52.949,3_Sep_15,wet
4,unwatered,302,Crescentiacujete,tree,-0.054,-1.188,-1.134,NA,NA,NA,NA,56.0122,3_Sep_15,wet
4,unwatered,349,Crescentiacujete,tree,-0.389,-1.485,-1.096,NA,NA,NA,NA,53.9883,3_Sep_15,wet
4,unwatered,324,Dipteryxoleifera,tree,-0.39,-0.489,-0.099,NA,NA,NA,NA,46.8773,3_Sep_15,wet
4,unwatered,382,Dipteryxoleifera,tree,-0.099,-1.432,-1.333,NA,NA,NA,NA,49.8858,3_Sep_15,wet
4,unwatered,400,Huracrepitans,tree,-0.288,-0.752,-0.464,NA,NA,NA,NA,59.7318,3_Sep_15,wet
4,unwatered,313,Swieteniamacrophylla,tree,-0.318,-0.439,-0.121,NA,NA,NA,NA,50.214,3_Sep_15,wet
4,unwatered,388,Swieteniamacrophylla,tree,-0.47,-0.698,-0.228,NA,NA,NA,NA,51.5268,3_Sep_15,wet
4,unwatered,319,Terminaliaamazonia,tree,-0.313,-1.26,-0.947,NA,NA,NA,NA,48.7371,3_Sep_15,wet
4,unwatered,358,Terminaliaamazonia,tree,-0.344,-1.358,-1.014,NA,NA,NA,NA,52.6208,3_Sep_15,wet
5,unwatered,402,Davillakunthii,liana,-0.14,-1.742,-1.602,NA,NA,NA,NA,39.5248,4_Sep_15,wet
5,unwatered,422,Davillakunthii,liana,-0.15,-1.367,-1.217,NA,NA,NA,NA,34.7312,4_Sep_15,wet
5,unwatered,407,Doliocarpusmajor,liana,-0.084,-1.872,-1.788,NA,NA,NA,NA,34.3888,4_Sep_15,wet
5,unwatered,436,Doliocarpusmajor,liana,-0.078,-1.582,-1.504,NA,NA,NA,NA,36.0152,4_Sep_15,wet
5,unwatered,414,Machaeriummilleflorum,liana,-0.052,-1.612,-1.56,NA,NA,NA,NA,34.4744,4_Sep_15,wet
5,unwatered,483,Machaeriummilleflorum,liana,-0.23,-0.518,-0.288,NA,NA,NA,NA,40.124,4_Sep_15,wet
5,unwatered,420,Maripapanamensis,liana,-0.213,-1.452,-1.239,NA,NA,NA,NA,43.2056,4_Sep_15,wet
5,unwatered,463,Maripapanamensis,liana,-0.096,-2.153,-2.057,NA,NA,NA,NA,33.1476,4_Sep_15,wet
5,unwatered,452,Crescentiacujete,tree,-0.209,-1.527,-1.318,NA,NA,NA,NA,32.6768,4_Sep_15,wet
5,unwatered,491,Crescentiacujete,tree,-0.293,-1.472,-1.179,NA,NA,NA,NA,33.4044,4_Sep_15,wet
5,unwatered,408,Swieteniamacrophylla,tree,-0.517,-2.351,-1.834,NA,NA,NA,NA,34.7312,4_Sep_15,wet
5,unwatered,471,Swieteniamacrophylla,tree,-0.191,-3.113,-2.922,NA,NA,NA,NA,37.7272,4_Sep_15,wet
5,unwatered,473,Swieteniamacrophylla,tree,-0.127,-2.724,-2.597,NA,NA,NA,NA,36.4004,4_Sep_15,wet
5,unwatered,401,Terminaliaamazonia,tree,-0.131,-1.012,-0.881,NA,NA,NA,NA,37.5988,4_Sep_15,wet
5,unwatered,459,Terminaliaamazonia,tree,-0.072,-1.741,-1.669,NA,NA,NA,NA,34.3888,4_Sep_15,wet
6,watered,596,Callichlamyslatifolia,liana,-0.232,-1.517,-1.285,NA,NA,NA,NA,39.8672,4_Sep_15,wet
6,watered,597,Callichlamyslatifolia,liana,-0.318,-1.56,-1.242,NA,NA,NA,NA,38.5832,4_Sep_15,wet
6,watered,530,Davillakunthii,liana,-0.136,-1.352,-1.216,NA,NA,NA,NA,34.9024,4_Sep_15,wet
6,watered,578,Davillakunthii,liana,-0.078,-1.021,-0.943,NA,NA,NA,NA,34.1748,4_Sep_15,wet
6,watered,564,Doliocarpusmajor,liana,-0.15,-1.06,-0.91,NA,NA,NA,NA,40.7232,4_Sep_15,wet
6,watered,583,Doliocarpusmajor,liana,-0.099,-1.711,-1.612,NA,NA,NA,NA,33.1476,4_Sep_15,wet
6,watered,525,Machaeriummilleflorum,liana,-0.12,-1.603,-1.483,NA,NA,NA,NA,42.0928,4_Sep_15,wet
6,watered,535,Machaeriummilleflorum,liana,-0.43,-1.779,-1.349,NA,NA,NA,NA,40.8944,4_Sep_15,wet
6,watered,588,Maripapanamensis,liana,-0.203,-1.346,-1.143,NA,NA,NA,NA,40.3808,4_Sep_15,wet
6,watered,593,Maripapanamensis,liana,-0.251,-1.572,-1.321,NA,NA,NA,NA,37.4704,4_Sep_15,wet
6,watered,584,Paulliniapinnata,liana,-0.643,-1.451,-0.808,NA,NA,NA,NA,36.272,4_Sep_15,wet
6,watered,586,Paulliniapinnata,liana,-0.303,-2.845,-2.542,NA,NA,NA,NA,40.2952,4_Sep_15,wet
6,watered,502,Crescentiacujete,tree,-0.481,-1.395,-0.914,NA,NA,NA,NA,33.8752,4_Sep_15,wet
6,watered,523,Crescentiacujete,tree,-0.51,-1.487,-0.977,NA,NA,NA,NA,43.8904,4_Sep_15,wet
6,watered,576,Dipteryxoleifera,tree,-0.323,-0.45,-0.127,NA,NA,NA,NA,43.6336,4_Sep_15,wet
6,watered,595,Dipteryxoleifera,tree,-0.202,-0.578,-0.376,NA,NA,NA,NA,40.2952,4_Sep_15,wet
6,watered,561,Hieronymaalchorneoides,tree,-0.095,-0.927,-0.832,NA,NA,NA,NA,40.2096,4_Sep_15,wet
6,watered,598,Hieronymaalchorneoides,tree,-0.134,-1.326,-1.192,NA,NA,NA,NA,41.1084,4_Sep_15,wet
6,watered,537,Swieteniamacrophylla,tree,-0.429,-1.903,-1.474,NA,NA,NA,NA,43.0344,4_Sep_15,wet
6,watered,560,Swieteniamacrophylla,tree,-0.409,-2.289,-1.88,NA,NA,NA,NA,41.1512,4_Sep_15,wet
6,watered,515,Terminaliaamazonia,tree,-0.544,-1.314,-0.77,NA,NA,NA,NA,40.4664,4_Sep_15,wet
6,watered,594,Terminaliaamazonia,tree,-0.207,-1.171,-0.964,NA,NA,NA,NA,35.2876,4_Sep_15,wet
7,unwatered,673,Callichlamyslatifolia,liana,-0.094,-1.767,-1.673,NA,NA,NA,NA,40.4496,4_Sep_15,wet
7,unwatered,691,Callichlamyslatifolia,liana,-0.206,-1.709,-1.503,NA,NA,NA,NA,33.1992,4_Sep_15,wet
7,unwatered,628,Davillakunthii,liana,-0.061,-0.878,-0.817,NA,NA,NA,NA,39.22,4_Sep_15,wet
7,unwatered,699,Davillakunthii,liana,-0.104,-1.426,-1.322,NA,NA,NA,NA,33.1568,4_Sep_15,wet
7,unwatered,624,Doliocarpusmajor,liana,-0.315,-2.017,-1.702,NA,NA,NA,NA,41.8488,4_Sep_15,wet
7,unwatered,685,Doliocarpusmajor,liana,-0.057,-2.166,-2.109,NA,NA,NA,NA,36.9304,4_Sep_15,wet
7,unwatered,670,Machaeriummilleflorum,liana,-0.28,-1.517,-1.237,NA,NA,NA,NA,39.0928,4_Sep_15,wet
7,unwatered,696,Machaeriummilleflorum,liana,-0.25,-0.938,-0.688,NA,NA,NA,NA,39.1776,4_Sep_15,wet
7,unwatered,650,Maripapanamensis,liana,-0.167,-1.406,-1.239,NA,NA,NA,NA,35.9976,4_Sep_15,wet
7,unwatered,679,Maripapanamensis,liana,-0.205,-1.429,-1.224,NA,NA,NA,NA,43.2056,4_Sep_15,wet
7,unwatered,603,Paulliniapinnata,liana,-0.257,-1.697,-1.44,NA,NA,NA,NA,37.2696,4_Sep_15,wet
7,unwatered,686,Paulliniapinnata,liana,-0.178,-1.699,-1.521,NA,NA,NA,NA,35.7432,4_Sep_15,wet
7,unwatered,682,Crescentiacujete,tree,-0.681,-1.371,-0.69,NA,NA,NA,NA,34.98,4_Sep_15,wet
7,unwatered,633,Dipteryxoleifera,tree,-0.309,-0.711,-0.402,NA,NA,NA,NA,37.1848,4_Sep_15,wet
7,unwatered,668,Hieronymaalchorneoides,tree,-0.236,-1.235,-0.999,NA,NA,NA,NA,36.676,4_Sep_15,wet
7,unwatered,602,Swieteniamacrophylla,tree,-0.313,-2.726,-2.413,NA,NA,NA,NA,40.1528,4_Sep_15,wet
7,unwatered,616,Swieteniamacrophylla,tree,-0.194,-1.649,-1.455,NA,NA,NA,NA,35.6584,4_Sep_15,wet
7,unwatered,605,Terminaliaamazonia,tree,-0.173,-1.329,-1.156,NA,NA,NA,NA,39.0504,4_Sep_15,wet
7,unwatered,608,Terminaliaamazonia,tree,-0.128,-1.289,-1.161,NA,NA,NA,NA,33.4536,4_Sep_15,wet
8,watered,728,Callichlamyslatifolia,liana,-0.241,-1.219,-0.978,NA,NA,NA,NA,41.9336,4_Sep_15,wet
8,watered,739,Callichlamyslatifolia,liana,-0.226,-1.078,-0.852,NA,NA,NA,NA,39.4744,4_Sep_15,wet
8,watered,703,Davillakunthii,liana,-0.063,-1.366,-1.303,NA,NA,NA,NA,36.7608,4_Sep_15,wet
8,watered,705,Davillakunthii,liana,-0.178,-1.602,-1.424,NA,NA,NA,NA,36.5488,4_Sep_15,wet
8,watered,707,Doliocarpusmajor,liana,-0.105,-1.453,-1.348,NA,NA,NA,NA,38.9656,4_Sep_15,wet
8,watered,709,Doliocarpusmajor,liana,-0.236,-1.47,-1.234,NA,NA,NA,NA,39.1352,4_Sep_15,wet
8,watered,712,Machaeriummilleflorum,liana,-0.402,-1.492,-1.09,NA,NA,NA,NA,36.3792,4_Sep_15,wet
8,watered,787,Machaeriummilleflorum,liana,-0.687,-1.113,-0.426,NA,NA,NA,NA,39.22,4_Sep_15,wet
8,watered,752,Maripapanamensis,liana,-0.112,-1.502,-1.39,NA,NA,NA,NA,40.1952,4_Sep_15,wet
8,watered,734,Paulliniapinnata,liana,-0.762,-2.009,-1.247,NA,NA,NA,NA,39.8984,4_Sep_15,wet
8,watered,740,Paulliniapinnata,liana,-0.347,-2.159,-1.812,NA,NA,NA,NA,36.5064,4_Sep_15,wet
8,watered,762,Dipteryxoleifera,tree,-0.144,-1.436,-1.292,NA,NA,NA,NA,38.7536,4_Sep_15,wet
8,watered,791,Dipteryxoleifera,tree,-0.288,-0.901,-0.613,NA,NA,NA,NA,36.2096,4_Sep_15,wet
8,watered,776,Hieronymaalchorneoides,tree,-0.309,-0.981,-0.672,NA,NA,NA,NA,39.7288,4_Sep_15,wet
8,watered,777,Hieronymaalchorneoides,tree,-0.289,-0.692,-0.403,NA,NA,NA,NA,44.732,4_Sep_15,wet
8,watered,781,Huracrepitans,tree,-0.247,-1.051,-0.804,NA,NA,NA,NA,38.8808,4_Sep_15,wet
8,watered,720,Swieteniamacrophylla,tree,-0.301,-1.298,-0.997,NA,NA,NA,NA,35.2768,4_Sep_15,wet
8,watered,800,Swieteniamacrophylla,tree,-0.434,-1.136,-0.702,NA,NA,NA,NA,37.8632,4_Sep_15,wet
8,watered,732,Terminaliaamazonia,tree,-0.119,-1.39,-1.271,NA,NA,NA,NA,39.644,4_Sep_15,wet
8,watered,733,Terminaliaamazonia,tree,-0.681,-1.342,-0.661,NA,NA,NA,NA,36.252,4_Sep_15,wet
9,watered,899,Callichlamyslatifolia,liana,-0.29,-1.34,-1.05,NA,NA,NA,NA,59.124,7_Sep_15,wet
9,watered,831,Davillakunthii,liana,-0.028,-1.015,-0.987,NA,NA,NA,NA,43.7616,7_Sep_15,wet
9,watered,850,Davillakunthii,liana,-0.064,-1.263,-1.199,NA,NA,NA,NA,57.2592,7_Sep_15,wet
9,watered,882,Doliocarpusmajor,liana,-0.037,-1.215,-1.178,NA,NA,NA,NA,47.9352,7_Sep_15,wet
